Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-04-25 00:00:00-04:00,48.99360656738281,49.26322724108499,48.646956033300306,48.99360656738281,10687200,0.0,0.0
2016-04-26 00:00:00-04:00,49.155381858129054,49.35566890565114,48.785619120586944,49.24782180786133,12048000,0.0,0.0
2016-04-27 00:00:00-04:00,49.19390109954662,49.794765215421336,48.99361110184626,49.3864860534668,15284100,0.0,0.0
2016-04-28 00:00:00-04:00,49.02442086242527,49.62528492268873,48.80102163128679,48.99360656738281,12852500,0.0,0.0
2016-04-29 00:00:00-04:00,48.600744166390534,49.001321265028274,48.300312077065605,48.685482025146484,16376400,0.0,0.0
2016-05-02 00:00:00-04:00,49.06293314093469,49.301739499536126,48.63924690483308,49.13996887207031,10247300,0.0,0.0
2016-05-03 00:00:00-04:00,48.45437092143304,48.462073025859254,47.6069954425167,48.19245529174805,19120300,0.0,0.0
2016-05-04 00:00:00-04:00,47.56847858695236,47.96135055840554,47.19871586716911,47.42981719970703,17030200,0.0,0.0
2016-05-05 00:00:00-04:00,47.452933279100016,47.76107039256186,47.03695199612381,47.17561340332031,14033900,0.0,0.0
2016-05-06 00:00:00-04:00,46.75962263543478,47.51455522525194,46.67488479416531,47.45292663574219,11057900,0.0,0.0
2016-05-09 00:00:00-04:00,47.27575058281801,47.676327613485256,47.029242092963244,47.152496337890625,11197100,0.0,0.0
2016-05-10 00:00:00-04:00,47.414413768943206,47.96135431783094,47.26034522230371,47.7918815612793,11897200,0.0,0.0
2016-05-11 00:00:00-04:00,47.73795455805731,48.22326647774339,47.61470031738281,47.61470031738281,11254000,0.0,0.0
2016-05-12 00:00:00-04:00,47.96905505558954,48.19245428123333,47.27574812725119,47.583885192871094,11071700,0.0,0.0
2016-05-13 00:00:00-04:00,47.529960502859254,48.06919888540508,47.00612926708477,47.14479064941406,15122300,0.0,0.0
2016-05-16 00:00:00-04:00,47.152503417680606,47.75337052320615,46.99073274791403,47.4991569519043,10951300,0.0,0.0
2016-05-17 00:00:00-04:00,47.32197913188184,47.88432689246097,47.10628490552641,47.4991569519043,12180900,0.0,0.0
2016-05-18 00:00:00-04:00,47.52996256822473,49.43269972866878,47.522257525197865,49.332557678222656,24007100,0.0,0.0
2016-05-19 00:00:00-04:00,48.93968379618481,49.471220108948316,48.45437186533069,48.83183670043945,16076200,0.0,0.0
2016-05-20 00:00:00-04:00,49.19389511041113,49.44810862917073,48.816427353692795,48.92427444458008,11862000,0.0,0.0
2016-05-23 00:00:00-04:00,48.878062970346775,49.20160428953191,48.6546637136066,48.885765075683594,9347500,0.0,0.0
2016-05-24 00:00:00-04:00,49.25552205269827,49.89490251057196,49.15538000202508,49.71772766113281,13839400,0.0,0.0
2016-05-25 00:00:00-04:00,50.0258674566426,50.99649135293742,50.010457369715056,50.472660064697266,18935200,0.0,0.0
2016-05-26 00:00:00-04:00,50.51118380989092,50.51888885402666,50.00276256423871,50.09519958496094,9428400,0.0,0.0
2016-05-27 00:00:00-04:00,50.23386366933172,50.426448642397965,50.11061234272734,50.40333938598633,10116000,0.0,0.0
2016-05-31 00:00:00-04:00,50.63444422870656,50.70377199865912,50.0412792142752,50.28008270263672,15139400,0.0,0.0
2016-06-01 00:00:00-04:00,49.88720243957265,50.78079346805057,49.50203257550571,50.60361862182617,14031000,0.0,0.0
2016-06-02 00:00:00-04:00,50.47265333840068,50.69605255126953,50.195336460149214,50.69605255126953,10637600,0.0,0.0
2016-06-03 00:00:00-04:00,49.49432962124258,49.964237345412215,48.955091201070644,49.794761657714844,20261700,0.0,0.0
2016-06-06 00:00:00-04:00,49.794763764229444,50.65754644844883,49.76394946723308,50.28778076171875,13193500,0.0,0.0
2016-06-07 00:00:00-04:00,50.41873341875216,50.6421326476739,50.1028971828461,50.11830139160156,9924100,0.0,0.0
2016-06-08 00:00:00-04:00,50.01815523585604,50.44184440717465,50.0104501934979,50.26466369628906,9428000,0.0,0.0
2016-06-09 00:00:00-04:00,49.910300371388125,49.995038192442344,49.50972051236376,49.879486083984375,10817800,0.0,0.0
2016-06-10 00:00:00-04:00,49.24782420007605,49.35567130310456,48.97820644250481,49.17849349975586,16678400,0.0,0.0
2016-06-13 00:00:00-04:00,48.9011581251558,49.5636477217954,48.73168247047857,48.73938751220703,14314900,0.0,0.0
2016-06-14 00:00:00-04:00,48.284899395093724,48.893468548612375,47.51455958718044,47.822696685791016,19509300,0.0,0.0
2016-06-15 00:00:00-04:00,48.07690544527752,48.51599888381143,47.691735556134574,47.73795700073242,16982100,0.0,0.0
2016-06-16 00:00:00-04:00,47.337376242204925,47.99216382682994,46.91368998517622,47.930538177490234,16791200,0.0,0.0
2016-06-17 00:00:00-04:00,47.99217182851203,48.308011047896166,47.70714690824178,47.97676467895508,15751500,0.0,0.0
2016-06-20 00:00:00-04:00,48.87805750922086,49.18619164469139,48.022979920321546,48.04608917236328,12213200,0.0,0.0
2016-06-21 00:00:00-04:00,48.32341751487491,48.531409623035806,47.86891689451148,48.49289321899414,11611600,0.0,0.0
2016-06-22 00:00:00-04:00,48.49289678306245,49.07835380791935,48.284904659614824,48.308013916015625,12643500,0.0,0.0
2016-06-23 00:00:00-04:00,49.07065407243213,49.4173076282572,48.93969475640328,49.340274810791016,16583600,0.0,0.0
2016-06-24 00:00:00-04:00,46.59014261787132,47.529957950158845,45.71195586935927,45.9122428894043,44108700,0.0,0.0
2016-06-27 00:00:00-04:00,45.22665665387366,45.257470956387834,43.94789248567176,44.3792839050293,37300700,0.0,0.0
2016-06-28 00:00:00-04:00,45.59641054639291,45.87373333752971,44.87999431549388,45.850624084472656,29088700,0.0,0.0
2016-06-29 00:00:00-04:00,46.49770517808163,47.15249275349335,46.220382413423046,47.14479064941406,21483000,0.0,0.0
2016-06-30 00:00:00-04:00,47.47604354582538,47.90743196082749,47.00613578924392,47.86891555786133,21343600,0.0,0.0
2016-07-01 00:00:00-04:00,47.868908280917466,48.140624870239954,47.480740032463224,47.558372497558594,14217800,0.48,0.0
2016-07-05 00:00:00-04:00,46.929538949863925,47.04598764035931,45.88148296647429,46.2308349609375,23357700,0.0,0.0
2016-07-06 00:00:00-04:00,45.811629327005946,46.805342359400115,45.6175451436893,46.72770690917969,20429800,0.0,0.0
2016-07-07 00:00:00-04:00,46.98388291862339,47.46521069464802,46.70440131916116,47.03046417236328,13771400,0.0,0.0
2016-07-08 00:00:00-04:00,47.612712993761924,48.264832728927914,47.612712993761924,48.00088119506836,16998800,0.0,0.0
2016-07-11 00:00:00-04:00,48.458928417154866,48.870388822740814,48.24155512012089,48.34247970581055,13151400,0.0,0.0
2016-07-12 00:00:00-04:00,48.932489636147906,49.343950003275,48.82380299778977,49.06446838378906,16588100,0.0,0.0
2016-07-13 00:00:00-04:00,48.97131517341996,49.24303180450544,48.62972516692488,49.03342056274414,18526900,0.0,0.0
2016-07-14 00:00:00-04:00,50.260018949973755,50.44634395819984,49.72435083951032,49.77869415283203,28985900,0.0,0.0
2016-07-15 00:00:00-04:00,50.267798522645855,50.30661772467333,49.38277520782289,49.825286865234375,17607100,0.0,0.0
2016-07-18 00:00:00-04:00,49.786455759040344,49.99606992310319,49.607901687555774,49.65447998046875,10824400,0.0,0.0
2016-07-19 00:00:00-04:00,49.38277055989772,49.763173827452995,49.26631888775441,49.57685470581055,9737400,0.0,0.0
2016-07-20 00:00:00-04:00,49.770939707435566,49.86410223134757,49.46040388404038,49.63119888305664,10411100,0.0,0.0
2016-07-21 00:00:00-04:00,49.685543039746584,49.825283866465,49.39829932326501,49.44487762451172,9808700,0.0,0.0
2016-07-22 00:00:00-04:00,49.607911856348146,49.75541178846667,49.37500849808751,49.71659851074219,8195700,0.0,0.0
2016-07-25 00:00:00-04:00,49.67001129297612,49.81751416890308,49.437110924121875,49.58461380004883,8168300,0.0,0.0
2016-07-26 00:00:00-04:00,49.67000836494949,49.887384596356235,49.4603971568905,49.78645706176758,8067800,0.0,0.0
2016-07-27 00:00:00-04:00,49.74764636636787,50.221212124481376,49.732116318868385,49.94173049926758,11806800,0.0,0.0
2016-07-28 00:00:00-04:00,49.68553967850612,49.8330455197796,49.46816639008912,49.7631721496582,10013400,0.0,0.0
2016-07-29 00:00:00-04:00,49.530271764081874,49.91067798021892,49.49145552851416,49.66225051879883,13210400,0.0,0.0
2016-08-01 00:00:00-04:00,49.8020045255054,49.926215327622266,49.38278196277451,49.5302848815918,11422600,0.0,0.0
2016-08-02 00:00:00-04:00,49.367237104229076,49.69329996727321,49.20420715345134,49.413818359375,13550000,0.0,0.0
2016-08-03 00:00:00-04:00,49.44488269887657,50.20569229937337,49.41383148202179,50.197933197021484,13122300,0.0,0.0
2016-08-04 00:00:00-04:00,50.06593409227719,50.3221265325191,49.895139132115915,50.120277404785156,9873000,0.0,0.0
2016-08-05 00:00:00-04:00,50.57056562836064,51.5254622520594,50.5162223033032,51.47111892700195,20752700,0.0,0.0
2016-08-08 00:00:00-04:00,51.29255634035205,51.618616274406506,51.11399632523962,51.31584548950195,11359200,0.0,0.0
2016-08-09 00:00:00-04:00,51.377949558375576,51.45558202340454,50.99754633364948,51.13728713989258,10097000,0.0,0.0
2016-08-10 00:00:00-04:00,51.176096021563104,51.292547670607235,50.58608459956614,50.67924118041992,11556100,0.0,0.0
2016-08-11 00:00:00-04:00,50.67148676687482,50.9975526370628,50.47740261882447,50.818992614746094,9604500,0.0,0.0
2016-08-12 00:00:00-04:00,50.43858764671706,50.733593409560214,50.35319015060863,50.710304260253906,7685400,0.0,0.0
2016-08-15 00:00:00-04:00,50.89661919307343,51.10623336555208,50.81898672744252,51.020835876464844,8371600,0.0,0.0
2016-08-16 00:00:00-04:00,50.741344981933736,51.207145613508246,50.64818248642828,51.0130615234375,10128900,0.0,0.0
2016-08-17 00:00:00-04:00,51.082945513816995,51.22268632468796,50.88109635967501,51.15281295776367,11868100,0.0,0.0
2016-08-18 00:00:00-04:00,50.94320766041939,51.230448399512554,50.873334289438645,51.19939422607422,9313600,0.0,0.0
2016-08-19 00:00:00-04:00,51.0208452040029,51.1683510617526,50.63267688190669,51.12953186035156,9084900,0.0,0.0
2016-08-22 00:00:00-04:00,51.04413901648993,51.145060657177815,50.780187376392796,51.08295822143555,9055600,0.0,0.0
2016-08-23 00:00:00-04:00,51.292561411016244,51.502169697064666,51.05189894870537,51.05965805053711,8949600,0.0,0.0
2016-08-24 00:00:00-04:00,51.230448399512554,51.41677344014256,51.05965340709069,51.19939422607422,10167200,0.0,0.0
2016-08-25 00:00:00-04:00,51.168353602799534,51.34690772296289,51.07519106859766,51.292564392089844,9978700,0.0,0.0
2016-08-26 00:00:00-04:00,51.494405521686275,51.921387076524496,51.121761366230565,51.40900802612305,14038600,0.0,0.0
2016-08-29 00:00:00-04:00,51.61862815067709,52.0921940356082,51.595338996168884,51.97574234008789,14583100,0.0,0.0
2016-08-30 00:00:00-04:00,51.97574146569241,52.48036152247158,51.97574146569241,52.40272903442383,13791200,0.0,0.0
2016-08-31 00:00:00-04:00,52.37167485460889,52.61233734445069,51.90587400334318,52.40272903442383,14952300,0.0,0.0
2016-09-01 00:00:00-04:00,52.51140675954528,52.57351510859805,51.74283518969635,52.177581787109375,12226500,0.0,0.0
2016-09-02 00:00:00-04:00,52.325068183432755,52.46480895536352,51.99900835658627,52.394935607910156,13720700,0.0,0.0
2016-09-06 00:00:00-04:00,52.402726071712685,52.441545275031416,51.78941938174555,52.35614776611328,16649400,0.0,0.0
2016-09-07 00:00:00-04:00,52.13876724243164,52.47258628376617,51.98349637357811,52.13876724243164,10070400,0.0,0.0
2016-09-08 00:00:00-04:00,52.18534808682942,52.542462218142994,52.014553084249386,52.20863723754883,12253000,0.0,0.0
2016-09-09 00:00:00-04:00,52.03784561312636,52.34838146316028,51.73507478816243,51.74283981323242,19686900,0.0,0.0
2016-09-12 00:00:00-04:00,51.346894748153765,52.24744791560851,51.05188901552756,52.06112289428711,16453000,0.0,0.0
2016-09-13 00:00:00-04:00,51.32360971821509,51.90586212985149,51.09847140829167,51.6496696472168,18876100,0.0,0.0
2016-09-14 00:00:00-04:00,51.44781285986747,52.208625171072505,51.40123456919385,51.54874038696289,12648600,0.0,0.0
2016-09-15 00:00:00-04:00,51.46335265619575,51.960207594110116,51.30808178623622,51.735069274902344,12531300,0.0,0.0
2016-09-16 00:00:00-04:00,51.30807703181719,51.44005873979734,50.803463039398025,51.09846878051758,25161500,0.0,0.0
2016-09-19 00:00:00-04:00,51.35466512585836,51.73506838550796,51.121761786412016,51.385719299316406,13466900,0.0,0.0
2016-09-20 00:00:00-04:00,51.82045994481718,51.89809240807913,51.424526682310784,51.59532165527344,10092200,0.0,0.0
2016-09-21 00:00:00-04:00,51.89032745361328,52.11546574345533,51.47887006710024,51.89032745361328,14116800,0.0,0.0
2016-09-22 00:00:00-04:00,52.00679354411563,52.34061855991367,51.89034185525976,52.31732940673828,12781700,0.0,0.0
2016-09-23 00:00:00-04:00,52.317323889558246,52.71325722072303,52.154293911544116,52.20863723754883,13967400,0.0,0.0
2016-09-26 00:00:00-04:00,51.70400515227916,51.859275992362235,50.8810904302581,51.06740951538086,16408100,0.0,0.0
2016-09-27 00:00:00-04:00,50.78017899225015,51.55651557915155,50.54727564698849,51.517696380615234,13711400,0.0,0.0
2016-09-28 00:00:00-04:00,51.68848801998148,51.83598793428676,51.230446383513154,51.78940963745117,11278000,0.0,0.0
2016-09-29 00:00:00-04:00,51.78164533477955,52.17757863232915,50.73359218053912,50.966495513916016,18727200,0.0,0.0
2016-09-30 00:00:00-04:00,51.300334873851234,52.06114158699619,51.300334873851234,51.69626235961914,21680100,0.0,0.0
2016-10-03 00:00:00-04:00,51.50994236465432,51.95245407683949,51.44007489993111,51.634159088134766,14901700,0.0,0.0
2016-10-04 00:00:00-04:00,51.77488900037365,52.53341046581057,51.688870733198335,52.07986068725586,17226900,0.48,0.0
2016-10-05 00:00:00-04:00,52.306645471823366,53.22938217660236,52.23627013047547,52.93223190307617,16280000,0.0,0.0
2016-10-06 00:00:00-04:00,52.96350987623948,53.15118341230956,52.431763219012474,53.0729866027832,17485000,0.0,0.0
2016-10-07 00:00:00-04:00,53.01042110608841,53.31539280688751,52.7054494052893,53.26065444946289,18497000,0.0,0.0
2016-10-10 00:00:00-04:00,53.440498271043424,54.00352469849439,53.354485979213635,53.67509460449219,13027500,0.0,0.0
2016-10-11 00:00:00-04:00,53.56563516079918,53.81586854626664,53.11990675649668,53.417057037353516,15657100,0.0,0.0
2016-10-12 00:00:00-04:00,53.37795210349923,53.63600094820179,53.21373703285817,53.27629089355469,11899800,0.0,0.0
2016-10-13 00:00:00-04:00,52.75237906732846,53.072993785622536,52.25191225938621,52.97133255004883,17890000,0.0,0.0
2016-10-14 00:00:00-04:00,53.800240827604085,53.98009293490142,52.62727051275256,52.79930114746094,24163800,0.0,0.0
2016-10-17 00:00:00-04:00,52.72109545294615,53.01043022972146,52.18934876100219,52.52560043334961,14963400,0.0,0.0
2016-10-18 00:00:00-04:00,53.0573387748828,53.33885203607871,52.81492689786605,52.940040588378906,11870300,0.0,0.0
2016-10-19 00:00:00-04:00,53.026071378153404,53.56563958382238,53.026071378153404,53.448341369628906,12705800,0.0,0.0
2016-10-20 00:00:00-04:00,53.23719975195075,53.70638655803982,53.127723029397764,53.37795639038086,14122000,0.0,0.0
2016-10-21 00:00:00-04:00,53.026065066573146,53.58909165485795,52.94004678413884,53.55781173706055,12175700,0.0,0.0
2016-10-24 00:00:00-04:00,53.933162017425246,53.99572184981028,53.56563045970562,53.85496520996094,10197100,0.0,0.0
2016-10-25 00:00:00-04:00,53.862778167592424,53.90187955249267,53.4717881827248,53.80022430419922,9945100,0.0,0.0
2016-10-26 00:00:00-04:00,53.4639728322667,54.15211305983981,53.4639728322667,54.05827331542969,9801300,0.0,0.0
2016-10-27 00:00:00-04:00,54.33980041709664,54.558753910430326,54.034828627662534,54.13648986816406,14210700,0.0,0.0
2016-10-28 00:00:00-04:00,54.371063193065375,54.386706132533234,53.54216638226956,54.042633056640625,12766500,0.0,0.0
2016-10-31 00:00:00-04:00,54.29287781021598,54.410176016756274,54.13648417885199,54.159942626953125,14336300,0.0,0.0
2016-11-01 00:00:00-04:00,54.33197801099391,54.56656845290145,53.43269973526211,53.93316650390625,15564500,0.0,0.0
2016-11-02 00:00:00-04:00,53.682943372883365,53.8393370306925,53.18247650865138,53.70640182495117,12449800,0.0,0.0
2016-11-03 00:00:00-04:00,53.84716254658274,54.10521747077628,53.34669564477251,53.47180938720703,10369700,0.0,0.0
2016-11-04 00:00:00-04:00,53.55779951296765,53.612537865111,52.893117818074685,52.98695755004883,13571300,0.0,0.0
2016-11-07 00:00:00-05:00,54.019183483860665,54.71514525362903,53.95662364778311,54.6447639465332,16515100,0.0,0.0
2016-11-08 00:00:00-05:00,54.50401481725537,55.16870272671361,54.144304659238585,54.76206970214844,17531700,0.0,0.0
2016-11-09 00:00:00-05:00,55.88028452031747,57.983812420009144,55.77080780850031,57.280029296875,50948400,0.0,0.0
2016-11-10 00:00:00-05:00,58.03856967022652,60.407968651102166,58.03856967022652,59.93878173828125,56192300,0.0,0.0
2016-11-11 00:00:00-05:00,59.66508666590231,59.993516890638254,59.25063218302889,59.97005844116211,27574300,0.0,0.0
2016-11-14 00:00:00-05:00,60.407951743673074,62.902469718335446,60.407951743673074,62.175228118896484,46130700,0.0,0.0
2016-11-15 00:00:00-05:00,61.283816709457476,62.097077182229704,60.822445091213744,62.05797576904297,28126300,0.0,0.0
2016-11-16 00:00:00-05:00,61.166488223679096,61.26814349530029,60.11863172143531,60.525264739990234,26054900,0.0,0.0
2016-11-17 00:00:00-05:00,60.93972214367845,61.35417072856695,60.68166722499982,61.01009750366211,19306700,0.0,0.0
2016-11-18 00:00:00-05:00,60.96318382736002,61.32289405153201,60.64257500483039,60.7676887512207,19770000,0.0,0.0
2016-11-21 00:00:00-05:00,60.99444505809777,61.12738023727356,60.43923992798024,61.033546447753906,11983500,0.0,0.0
2016-11-22 00:00:00-05:00,61.268152158596806,61.43236729722104,60.806786669038594,61.40890884399414,14410100,0.0,0.0
2016-11-23 00:00:00-05:00,61.67476788201979,61.964096678461466,60.9084248180201,61.66694641113281,13373700,0.0,0.0
2016-11-25 00:00:00-05:00,61.85461034644829,62.128302124656024,61.361965145674354,61.64347839355469,6185700,0.0,0.0
2016-11-28 00:00:00-05:00,61.13522080480838,61.674789127225424,61.01010109165347,61.24469757080078,13007200,0.0,0.0
2016-11-29 00:00:00-05:00,61.29941869492597,61.90154670439114,61.29941869492597,61.7138671875,14144100,0.0,0.0
2016-11-30 00:00:00-05:00,62.49585398631602,62.97286236906782,62.323817393712396,62.691349029541016,25351900,0.0,0.0
2016-12-01 00:00:00-05:00,63.06669593879382,64.34132134756575,63.06669593879382,63.958152770996094,23823600,0.0,0.0
2016-12-02 00:00:00-05:00,63.96596607666575,63.98942452198673,63.26218288686695,63.809566497802734,16931500,0.0,0.0
2016-12-05 00:00:00-05:00,64.35695073863921,65.13110920021187,64.3491292688361,65.10765075683594,18529800,0.0,0.0
2016-12-06 00:00:00-05:00,65.37350452487378,65.53771955297863,64.4585896685617,65.44388580322266,16130000,0.0,0.0
2016-12-07 00:00:00-05:00,65.33443895694155,65.75670295576089,64.78704931389325,65.7410659790039,18996900,0.0,0.0
2016-12-08 00:00:00-05:00,65.86619477751728,66.85930700505133,65.63941980391508,66.5621566772461,20844900,0.0,0.0
2016-12-09 00:00:00-05:00,66.48394696685817,66.85930004832515,65.79580661120936,66.85147857666016,14567200,0.0,0.0
2016-12-12 00:00:00-05:00,66.74983228214109,67.08608401651925,65.91311368255384,66.25718688964844,14511300,0.0,0.0
2016-12-13 00:00:00-05:00,66.4526685880101,66.99223077627542,65.54556884837774,66.28063201904297,16669000,0.0,0.0
2016-12-14 00:00:00-05:00,65.59249892757286,67.3441389218402,65.49866511911844,66.25718688964844,22622600,0.0,0.0
2016-12-15 00:00:00-05:00,66.78110304101084,67.63345850300624,66.3901129833539,67.25028991699219,19438900,0.0,0.0
2016-12-16 00:00:00-05:00,67.4770663335656,67.4770663335656,66.38229295511469,66.42139434814453,23008500,0.0,0.0
2016-12-19 00:00:00-05:00,66.31190492949442,66.8123716412161,65.83489666269192,66.80455017089844,21685100,0.0,0.0
2016-12-20 00:00:00-05:00,67.08607031067481,67.67255535783721,66.89839676607248,67.66473388671875,14587300,0.0,0.0
2016-12-21 00:00:00-05:00,67.58654332875814,67.88369363238257,67.27375008144902,67.83677673339844,11400500,0.0,0.0
2016-12-22 00:00:00-05:00,67.59435466444957,68.16519673660541,67.41449663525619,67.94624328613281,13924200,0.0,0.0
2016-12-23 00:00:00-05:00,68.03226396775129,68.14956216779909,67.56307713359433,68.07136535644531,10759400,0.0,0.0
2016-12-27 00:00:00-05:00,68.07136489317031,68.15738317488433,67.83676849467129,68.13391876220703,6946400,0.0,0.0
2016-12-28 00:00:00-05:00,68.15738318892562,68.3372352572489,67.5239752992615,67.64127349853516,9455600,0.0,0.0
2016-12-29 00:00:00-05:00,67.70383665717792,67.77421200057627,66.49958661985151,67.16426849365234,14689000,0.0,0.0
2016-12-30 00:00:00-05:00,67.32848029381863,67.57871366813717,66.98441313290203,67.47705841064453,13617800,0.0,0.0
2017-01-03 00:00:00-05:00,68.29814000897709,68.62657618967741,67.23465254711269,68.21212768554688,20550700,0.0,0.0
2017-01-04 00:00:00-05:00,68.37724051364131,68.55022897430929,67.9369106130646,68.33792877197266,15266600,0.48,0.0
2017-01-05 00:00:00-05:00,68.259289911954,68.49518434646986,67.04051799774119,67.70887756347656,14300800,0.0,0.0
2017-01-06 00:00:00-05:00,67.92904366469791,68.10989686745926,67.57520800591693,67.71674346923828,12893300,0.0,0.0
2017-01-09 00:00:00-05:00,67.41009555653987,68.22784948225114,67.24496582254976,67.76393127441406,12806600,0.0,0.0
2017-01-10 00:00:00-05:00,67.67743167301066,68.33006781114062,67.4022254698972,67.96050262451172,13989000,0.0,0.0
2017-01-11 00:00:00-05:00,67.96051030282462,68.47161102294922,67.55163332615251,68.47161102294922,14713100,0.0,0.0
2017-01-12 00:00:00-05:00,68.22000210968275,68.62101439040681,67.63813056678491,67.81111907958984,21337400,0.0,0.0
2017-01-13 00:00:00-05:00,68.49519449446542,69.32867788822986,67.70102284624814,68.17280578613281,28296000,0.0,0.0
2017-01-17 00:00:00-05:00,66.78103162174689,67.00906129607372,65.48362430183977,65.69593048095703,30024600,0.0,0.0
2017-01-18 00:00:00-05:00,65.75885001187588,66.23063899505298,65.2870670277449,66.00260925292969,21270100,0.0,0.0
2017-01-19 00:00:00-05:00,66.09694028320234,66.5765878573891,65.35781605335984,65.49935150146484,16555600,0.0,0.0
2017-01-20 00:00:00-05:00,65.60159408862903,65.91611809245924,65.49151158714541,65.7903060913086,18436800,0.0,0.0
2017-01-23 00:00:00-05:00,65.49936413162831,66.04977653648086,65.4285933944071,65.82174682617188,12179200,0.0,0.0
2017-01-24 00:00:00-05:00,65.98688822038208,66.83610130020298,65.70381719377512,66.61593627929688,15175300,0.0,0.0
2017-01-25 00:00:00-05:00,67.49657299351558,67.7560556779055,66.96974887602926,67.6459732055664,17551000,0.0,0.0
2017-01-26 00:00:00-05:00,67.58307972802145,68.36938667540527,67.58307972802145,68.21212768554688,15962800,0.0,0.0
2017-01-27 00:00:00-05:00,68.14137556673153,68.39299359655848,67.8347102813031,68.35367584228516,12535400,0.0,0.0
2017-01-30 00:00:00-05:00,67.77178517340812,68.01553836229542,67.08769609611966,67.6459732055664,13661900,0.0,0.0
2017-01-31 00:00:00-05:00,67.30786169249342,67.7403328373306,66.12053673043168,66.5451431274414,15655100,0.0,0.0
2017-02-01 00:00:00-05:00,67.26070773980898,67.70103778096454,66.58448317715045,66.79678344726562,15430900,0.0,0.0
2017-02-02 00:00:00-05:00,66.31711804713345,66.76531871881124,66.17558857066082,66.5136947631836,11081400,0.0,0.0
2017-02-03 00:00:00-05:00,67.77179736878449,68.6524573059699,67.52017938686782,68.55023956298828,17885200,0.0,0.0
2017-02-06 00:00:00-05:00,68.24357373509315,68.76253314802462,68.10203825901269,68.22784423828125,11828400,0.0,0.0
2017-02-07 00:00:00-05:00,68.51878506687834,68.72322654741639,67.9998256151073,68.18853759765625,9392800,0.0,0.0
2017-02-08 00:00:00-05:00,67.76393851464474,67.86615626651864,67.12703175480266,67.59095001220703,13970900,0.0,0.0
2017-02-09 00:00:00-05:00,67.59093728445737,68.66817984739369,67.59093728445737,68.56595611572266,13749100,0.0,0.0
2017-02-10 00:00:00-05:00,68.78612130876074,68.78612130876074,68.32219717857139,68.40869140625,10992500,0.0,0.0
